"","y","x","slope_estimate","slope_std_err","slope_t","slope_P","intercept_estimate","intercept_std_err","intercept_t","intercept_P","fstat","adj_r2","slope_CI95_lower","slope_CI95_upper"
"1","conn_asymmetry","log(SupraTentorialVol)",0.0181830719565048,0.00919948771024323,1.97653092533172,0.0737049843002304,0.0757141529894039,0.10496311603927,0.721340560822114,0.485749644680641,3.90667449879258,0.194991478416465,-0.00186088989293913,0.0382270338059488
"2","conn_asymmetry","log(cort_surf)",0.0209289434404147,0.0108777294393077,1.92401765066762,0.0806012615424423,0.073208146180523,0.109082163581565,0.671128475791389,0.515983984136616,3.70184392008055,0.183775853883895,-0.00277159301959768,0.0446294799004272
