"","y","x","slope_estimate","slope_std_err","slope_t","slope_P","intercept_estimate","intercept_std_err","intercept_t","intercept_P","fstat","adj_r2","slope_CI95_lower","slope_CI95_upper"
"1","conn_asymmetry","SupraTentorialVol",0.511933270286404,0.259005950134826,1.9765309253317,0.0737049843002326,2.45002446607264e-07,0.248845454646214,9.84556647641349e-07,0.999999232065984,3.90667449879258,0.194991478416465,-0.0523922168275055,1.07625875740031
"2","conn_asymmetry","cort_surf",0.501791464731245,0.260803981999399,1.92401765066762,0.0806012615424421,2.29366988775795e-07,0.250572953877119,9.15370095721809e-07,0.999999286030077,3.70184392008056,0.183775853883895,-0.0664515972773466,1.07003452673984
