"","y","x","slope_estimate","slope_std_err","slope_t","slope_P","intercept_estimate","intercept_std_err","intercept_t","intercept_P","fstat","adj_r2","slope_CI95_lower","slope_CI95_upper"
"1","conn_asymmetry","SupraTentorialVol",0.725211390173212,0.207598620465496,3.49333434175564,0.00502895321153307,2.59926932687115e-07,0.199454773401041,1.30318732540175e-06,0.999998983540583,12.2033848232893,0.482834073934094,0.272892852481771,1.17752992786465
"2","conn_asymmetry","cort_surf",0.730762208486111,0.205821458017268,3.5504665816953,0.00454833678960309,2.66370307036947e-07,0.19774732851587,1.34702354280134e-06,0.999998949349232,12.6058129477351,0.491650635944255,0.282315775137273,1.17920864183495
